Team,Type,Subtype,Period,Start Frame,Start Time [s],End Frame,End Time [s],From,To,Start X,Start Y,End X,End Y
Home,PASS,HEAD,2,127891,5115.64,127911,5116.44,Player3,Player12,0.85,0.55,0.81,0.6
Home,PASS,,2,127919,5116.76,127954,5118.16,Player12,Player4,0.82,0.61,0.89,0.75
Home,PASS,,2,127959,5118.36,128009,5120.36,Player4,Player8,0.89,0.77,0.66,0.94
Home,PASS,,2,128058,5122.32,128088,5123.52,Player8,Player13,0.54,0.91,0.39,0.97
Home,PASS,,2,128222,5128.88,128282,5131.28,Player13,Player14,0.16,0.7,0.2,0.42
Home,CHALLENGE,TACKLE-LOST,2,128369,5134.76,128369,5134.76,Player14,,0.21,0.55,,
Home,BALL LOST,THEFT,2,128369,5134.76,128369,5134.76,Player14,,0.21,0.55,,
Home,CHALLENGE,TACKLE-FAULT-LOST,2,128377,5135.08,128377,5135.08,Player14,,0.22,0.55,,
Home,CARD,YELLOW,2,128596,5143.84,128596,5143.84,Player14,,,,,
Home,CHALLENGE,TACKLE-WON,2,129778,5191.12,129778,5191.12,Player5,,0.82,0.64,,
Home,RECOVERY,INTERCEPTION,2,129778,5191.12,129778,5191.12,Player5,,0.82,0.64,,
Home,PASS,,2,129788,5191.52,129806,5192.24,Player5,Player2,0.84,0.63,0.88,0.62
Home,BALL LOST,INTERCEPTION,2,129810,5192.4,129868,5194.72,Player2,,0.88,0.62,0.6,0.88
Home,CHALLENGE,TACKLE-LOST,2,129912,5196.48,129912,5196.48,Player13,,0.55,0.67,,
Home,RECOVERY,INTERCEPTION,2,130361,5214.44,130361,5214.44,Player11,,0.97,0.47,,
Home,PASS,,2,130403,5216.12,130443,5217.72,Player11,Player14,0.91,0.4,0.77,0.26
Home,PASS,,2,130510,5220.4,130530,5221.2,Player14,Player12,0.68,0.28,0.65,0.5
Home,PASS,,2,130565,5222.6,130595,5223.8,Player12,Player8,0.59,0.5,0.5,0.66
Home,PASS,,2,130643,5225.72,130675,5227.0,Player8,Player9,0.41,0.69,0.26,0.84
Home,PASS,,2,130763,5230.52,130808,5232.32,Player9,Player12,0.14,0.81,0.29,0.55
Home,PASS,,2,130839,5233.56,130929,5237.16,Player12,Player8,0.28,0.54,0.16,0.89
Home,PASS,,2,131067,5242.68,131142,5245.68,Player8,Player4,0.1,0.95,0.39,0.97
Home,PASS,,2,131191,5247.64,131229,5249.16,Player4,Player3,0.4,0.96,0.54,0.81
Home,PASS,,2,131256,5250.24,131319,5252.76,Player3,Player7,0.54,0.78,0.45,0.15
Home,PASS,,2,131399,5255.96,131424,5256.96,Player7,Player14,0.39,0.13,0.31,0.06
Home,PASS,,2,131429,5257.16,131449,5257.96,Player14,Player7,0.31,0.06,0.37,0.14
Home,PASS,,2,131466,5258.64,131479,5259.16,Player7,Player5,0.37,0.15,0.37,0.35
Home,BALL LOST,INTERCEPTION,2,131534,5261.36,131559,5262.36,Player5,,0.35,0.36,0.19,0.58
Home,RECOVERY,INTERCEPTION,2,131671,5266.84,131671,5266.84,Player5,,0.44,0.38,,
Home,PASS,,2,131681,5267.24,131704,5268.16,Player5,Player7,0.44,0.36,0.48,0.19
Home,PASS,,2,131800,5272.0,131822,5272.88,Player7,Player5,0.43,0.1,0.43,0.28
Home,PASS,,2,131850,5274.0,131873,5274.92,Player5,Player7,0.43,0.24,0.48,0.07
Home,PASS,,2,131905,5276.2,131925,5277.0,Player7,Player2,0.51,0.06,0.69,0.19
Home,PASS,,2,131945,5277.8,131995,5279.8,Player2,Player3,0.71,0.19,0.74,0.62
Home,PASS,,2,132048,5281.92,132070,5282.8,Player3,Player4,0.78,0.78,0.68,0.94
Home,PASS,,2,132188,5287.52,132235,5289.4,Player4,Player7,0.57,0.76,0.59,0.14
Home,PASS,,2,132293,5291.72,132320,5292.8,Player7,Player2,0.58,0.12,0.67,0.28
Home,PASS,,2,132365,5294.6,132393,5295.72,Player2,Player12,0.64,0.27,0.53,0.6
Home,PASS,,2,132423,5296.92,132443,5297.72,Player12,Player5,0.53,0.58,0.51,0.45
Home,PASS,,2,132450,5298.0,132475,5299.0,Player5,Player12,0.51,0.45,0.46,0.55
Home,PASS,,2,132607,5304.28,132627,5305.08,Player12,Player14,0.25,0.31,0.19,0.13
Home,BALL LOST,INTERCEPTION,2,132743,5309.72,132743,5309.72,Player14,,0.21,0.28,0.07,0.61
Home,CHALLENGE,TACKLE-FAULT-LOST,2,132881,5315.24,132881,5315.24,Player9,,0.32,0.69,,
Home,RECOVERY,,2,134158,5366.32,134158,5366.32,Player11,,1.01,0.59,,
Home,PASS,GOAL KICK,2,134828,5393.12,134886,5395.44,Player11,Player8,0.96,0.52,0.42,0.79
Home,BALL LOST,HEAD-INTERCEPTION,2,134887,5395.48,134912,5396.48,Player8,,0.42,0.79,0.25,0.69
Home,RECOVERY,INTERCEPTION,2,135566,5422.64,135566,5422.64,Player7,,0.88,0.35,,
Home,PASS,,2,135585,5423.4,135595,5423.8,Player7,Player14,0.87,0.3,0.8,0.38
Home,PASS,,2,135727,5429.08,135822,5432.88,Player14,Player9,0.5,0.3,0.28,0.82
Home,SHOT,OFF TARGET,2,135957,5438.28,136022,5440.88,Player9,,0.16,0.56,0.02,0.59
Home,RECOVERY,INTERCEPTION,2,136519,5460.76,136519,5460.76,Player12,,0.76,0.62,,
Home,PASS,,2,136522,5460.88,136544,5461.76,Player12,Player3,0.76,0.62,0.82,0.68
Home,PASS,,2,136555,5462.2,136598,5463.92,Player3,Player14,0.82,0.67,0.7,0.51
Home,PASS,,2,136627,5465.08,136654,5466.16,Player14,Player3,0.7,0.51,0.77,0.6
Home,PASS,,2,136724,5468.96,136754,5470.16,Player3,Player13,0.73,0.6,0.57,0.41
Home,PASS,,2,136763,5470.52,136778,5471.12,Player13,Player14,0.58,0.41,0.63,0.45
Home,PASS,,2,136789,5471.56,136826,5473.04,Player14,Player7,0.63,0.44,0.74,0.24
Home,PASS,,2,136906,5476.24,136929,5477.16,Player7,Player2,0.73,0.22,0.83,0.35
Home,PASS,,2,136961,5478.44,136986,5479.44,Player2,Player11,0.81,0.36,0.95,0.53
Home,PASS,,2,137106,5484.24,137146,5485.84,Player11,Player5,0.95,0.47,0.7,0.62
Home,PASS,,2,137181,5487.24,137199,5487.96,Player5,Player9,0.67,0.59,0.55,0.7
Home,CHALLENGE,TACKLE-FAULT-WON,2,137211,5488.44,137211,5488.44,Player9,,0.56,0.7,,
Home,FAULT RECEIVED,,2,137211,5488.44,137211,5488.44,Player9,,0.56,0.7,,
Home,SET PIECE,FREE KICK,2,138539,5541.56,138539,5541.56,Player3,,,,,
Home,PASS,,2,138545,5541.8,138577,5543.08,Player3,Player2,0.6,0.73,0.66,0.54
Home,PASS,,2,138647,5545.88,138675,5547.0,Player2,Player14,0.66,0.4,0.49,0.17
Home,PASS,,2,138684,5547.36,138729,5549.16,Player14,Player12,0.5,0.17,0.57,0.31
Home,PASS,,2,138761,5550.44,138794,5551.76,Player12,Player3,0.56,0.35,0.64,0.63
Home,PASS,,2,138846,5553.84,138871,5554.84,Player3,Player5,0.62,0.67,0.55,0.57
Home,PASS,,2,138929,5557.16,138954,5558.16,Player5,Player2,0.57,0.56,0.64,0.32
Home,PASS,,2,138986,5559.44,139011,5560.44,Player2,Player7,0.65,0.24,0.57,0.06
Home,PASS,,2,139029,5561.16,139044,5561.76,Player7,Player12,0.58,0.05,0.57,0.23
Home,PASS,,2,139089,5563.56,139101,5564.04,Player12,Player13,0.59,0.18,0.51,0.09
Home,CHALLENGE,TACKLE-FAULT-WON,2,139133,5565.32,139133,5565.32,Player13,,0.53,0.09,,
Home,FAULT RECEIVED,,2,139133,5565.32,139133,5565.32,Player13,,0.53,0.09,,
Home,SET PIECE,FREE KICK,2,139568,5582.72,139568,5582.72,Player12,,,,,
Home,PASS,,2,139571,5582.84,139596,5583.84,Player12,Player2,0.52,0.21,0.65,0.26
Home,PASS,,2,139629,5585.16,139667,5586.68,Player2,Player3,0.66,0.26,0.71,0.54
Home,PASS,,2,139724,5588.96,139754,5590.16,Player3,Player2,0.71,0.47,0.75,0.19
Home,PASS,,2,139782,5591.28,139804,5592.16,Player2,Player7,0.75,0.14,0.66,0.03
Home,PASS,,2,139824,5592.96,139852,5594.08,Player7,Player14,0.66,0.03,0.56,0.15
Home,BALL LOST,INTERCEPTION,2,139857,5594.28,139860,5594.4,Player14,,0.57,0.16,0.62,0.25
Home,RECOVERY,,2,140135,5605.4,140135,5605.4,Player11,,0.98,0.52,,
Home,PASS,GOAL KICK,2,140478,5619.12,140496,5619.84,Player11,Player7,0.96,0.52,0.84,0.19
Home,BALL LOST,INTERCEPTION,2,140619,5624.76,140681,5627.24,Player7,,0.72,0.11,0.42,0.17
Home,CHALLENGE,TACKLE-FAULT-LOST,2,140893,5635.72,140893,5635.72,Player14,,0.56,0.41,,
Home,CHALLENGE,TACKLE-LOST,2,141404,5656.16,141404,5656.16,Player14,,0.87,0.11,,
Home,RECOVERY,,2,141552,5662.08,141552,5662.08,Player11,,0.99,0.42,,
Home,BALL OUT,GOAL KICK,2,142259,5690.36,142394,5695.76,Player11,,0.97,0.47,0.38,1.02
Home,CHALLENGE,AERIAL-LOST,2,142394,5695.76,142394,5695.76,Player8,,0.47,0.92,,
Home,RECOVERY,INTERCEPTION,2,142938,5717.52,142938,5717.52,Player2,,0.85,0.32,,
Home,BALL LOST,CLEARANCE,2,142943,5717.72,143008,5720.32,Player2,,0.85,0.32,0.48,0.34
Home,RECOVERY,INTERCEPTION,2,143240,5729.6,143240,5729.6,Player14,,0.74,0.22,,
Home,PASS,,2,143262,5730.48,143297,5731.88,Player14,Player12,0.75,0.22,0.71,0.28
Home,PASS,,2,143361,5734.44,143483,5739.32,Player12,Player13,0.6,0.33,0.19,0.95
Home,PASS,,2,143578,5743.12,143593,5743.72,Player13,Player4,0.09,0.88,0.14,0.69
Home,BALL LOST,INTERCEPTION,2,143598,5743.92,143618,5744.72,Player4,,0.13,0.69,0.07,0.61
